ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
35668,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,U.S. Polo Assn. Men Brown Flip Flops,35668.jpg,http://assets.myntassets.com/v1/images/style/properties/7a75f9bde5d5da3ba38110b6464e26de_images.jpg
47248,Men,Footwear,Shoes,Casual Shoes,Orange,Casual,Playboy Men Orange Casual Shoes,47248.jpg,http://assets.myntassets.com/v1/images/style/properties/c5388128a25bfecd078e864c842b49e8_images.jpg
39899,Men,Footwear,Sandal,Sports Sandals,Brown,Casual,ADIDAS Men Brown Sandals,39899.jpg,http://assets.myntassets.com/v1/images/style/properties/28bf82e35192d2d96f6011c669149e03_images.jpg
17960,Men,Footwear,Sandal,Sandals,Black,Casual,Puma Men Hopper Black Sandal,17960.jpg,http://assets.myntassets.com/v1/images/style/properties/ef372f03e1ba9c6d634b4b1ee17c7cc7_images.jpg
2399,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Red Tape Black Men's Semi Casual Shoe,2399.jpg,http://assets.myntassets.com/v1/images/style/properties/0eac399dea02f88af3e4775f38a8924b_images.jpg
2963,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men's Basket Biz White & Blue Shoe,2963.jpg,http://assets.myntassets.com/v1/images/style/properties/8fe5241611ac361fa7103caa71beed8f_images.jpg
11851,Men,Footwear,Flip Flops,Flip Flops,Grey,Casual,Playboy Men Grey Flip Flops,11851.jpg,http://assets.myntassets.com/v1/images/style/properties/5040d83690dbba913807b7c8d90f3a33_images.jpg
22841,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Woodland Men Brown Shoes,22841.jpg,http://assets.myntassets.com/v1/images/style/properties/8147ab8b6d2586d1c9239cd94ff622a6_images.jpg
43876,Men,Footwear,Shoes,Casual Shoes,White,Casual,Puma Men White 3.0 Mid Shoes,43876.jpg,http://assets.myntassets.com/v1/images/style/properties/c059090b7cadab7c4c062b2319470c33_images.jpg
39263,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Red Chief Men Black Formal Shoes,39263.jpg,http://assets.myntassets.com/v1/images/style/properties/842f3fa981617f2625cb270cdda1a3dd_images.jpg
12882,Men,Footwear,Shoes,Sports Shoes,White,Sports,Fila Men Sports White Shoes,12882.jpg,http://assets.myntassets.com/v1/images/style/properties/ebbd9af5051149569869daa74ab478cd_images.jpg
15406,Men,Footwear,Shoes,Sports Shoes,White,Sports,FILA Men FILA Boston White Sports Shoes,15406.jpg,http://assets.myntassets.com/v1/images/style/properties/ca4070668cac17859b445c434bcb512b_images.jpg
10174,Men,Footwear,Shoes,Casual Shoes,Black,Casual,United Colors Of Benetton Men Latnam Black Casual Shoes,10174.jpg,http://assets.myntassets.com/v1/images/style/properties/fc4ea7a39f7b828bcf2fc6dfd81a1eb0_images.jpg
57481,Men,Footwear,Shoes,Casual Shoes,White,Casual,ID Men White & Blue Casual Shoes,57481.jpg,http://assets.myntassets.com/v1/images/style/properties/ID-Men-White---Blue-Casual-Shoes_70c82cd514f95f07ed16d84a9ce750eb_images.jpg
31693,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Ganuchi Men Brown Shoes,31693.jpg,http://assets.myntassets.com/v1/images/style/properties/f0b49a9cc297b4fa6ab22363776cdd98_images.jpg
35233,Men,Footwear,Shoes,Formal Shoes,Black,Casual,Fortune Men Black Formal Shoes,35233.jpg,http://assets.myntassets.com/v1/images/style/properties/Fortune-Men-Formal-Shoes_f09330dbdfb8c18f912f1f98e1fbea7e_images.jpg
15250,Men,Footwear,Shoes,Casual Shoes,Red,Casual,ADIDAS Originals Men SL 72 Red Casual Shoes,15250.jpg,http://assets.myntassets.com/v1/images/style/properties/0b56b31d1dcb7f9c744080e12d3e0b56_images.jpg
59943,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Vans Men Black & Red Casual Shoes,59943.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Black---Red-Casual-Shoes_d58b0db818089598dada89b3cca155aa_images.jpg
35657,Men,Footwear,Shoes,Formal Shoes,Brown,Casual,U.S. Polo Assn. Men Brown Shoes,35657.jpg,http://assets.myntassets.com/v1/images/style/properties/b7ebf4ad88e5685a2f950ba25b2ba717_images.jpg
34785,Men,Footwear,Sandal,Sports Sandals,Grey,Casual,Fila Men Benton Grey Sandals,34785.jpg,http://assets.myntassets.com/v1/images/style/properties/91055f7e930ea0d17d5f3a3576a56d0d_images.jpg
35465,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Franco Leone Men Blue Shoes,35465.jpg,http://assets.myntassets.com/v1/images/style/properties/428ea86c27e68387b1a41b4686edd32a_images.jpg
6362,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Numero Uno Men's Dark Blue Shoe,6362.jpg,http://assets.myntassets.com/v1/images/style/properties/09c2188ab7a57021af4056c2746a036e_images.jpg
23500,Men,Footwear,Shoes,Sports Shoes,White,Sports,FILA Men Hostile White Sports Shoes,23500.jpg,http://assets.myntassets.com/v1/images/style/properties/0734fd1f8aea4117ff2f3810a8d7d30b_images.jpg
15062,Men,Footwear,Sandal,Sandals,Brown,Casual,Franco Leone Men Brown Sandal,15062.jpg,http://assets.myntassets.com/v1/images/style/properties/c748416626eff308712f1aafb439c38d_images.jpg
44406,Men,Footwear,Shoes,Sports Shoes,Brown,Sports,Force 10 Men Brown Shoes,44406.jpg,http://assets.myntassets.com/v1/images/style/properties/554a2be61078071561aea802dc7b6cf3_images.jpg
21091,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Clarks Men Manly Alpine Brown Casual Shoe,21091.jpg,http://assets.myntassets.com/v1/images/style/properties/cf79419333c910c05cc960d885c51ac3_images.jpg
2504,Men,Footwear,Shoes,Casual Shoes,White,Casual,Numero Uno Men's Casual White Canvas Shoe,2504.jpg,http://assets.myntassets.com/v1/images/style/properties/0f7f710f647111940975e75aa0303fe8_images.jpg
7244,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Rockport Men's Allander Black Shoe,7244.jpg,http://assets.myntassets.com/v1/images/style/properties/fb55d69868be24b540b4f40f9b0ca979_images.jpg
35491,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Bata Men Mocassino Brown Formal Shoes,35491.jpg,http://assets.myntassets.com/v1/images/style/properties/f4dfeba74c1492fcfdc92b6ddbbc0ef6_images.jpg
6396,Men,Footwear,Sandal,Sandals,Beige,Casual,Lotto Men Revenge 02 Beige Grey Floater,6396.jpg,http://assets.myntassets.com/v1/images/style/properties/65c36a0bb5b2807cd13cd31c3fc39ce5_images.jpg
34543,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Red Tape Men Brown Formal Shoes,34543.jpg,http://assets.myntassets.com/v1/images/style/properties/048de34d76449bb502d6bf75cffe33b9_images.jpg
33766,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,ADIDAS Neo Men Court Evo Blue Shoes,33766.jpg,http://assets.myntassets.com/v1/images/style/properties/e20155c3e811626be6f11308521536a7_images.jpg
20715,Men,Footwear,Shoes,Casual Shoes,Black,Smart Casual,Red Tape Men Black Leather Casual Shoes,20715.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Tape-Men-RTS---6151-BLK-Black-Casual-Shoes_75e89ac3afeed7405d895cf605be80d9_images.jpg
39638,Men,Footwear,Shoes,Sports Shoes,White,Sports,Lotto Men White Sports Shoes,39638.jpg,http://assets.myntassets.com/v1/images/style/properties/021c6c43c0a6a9152f5f4ac18aa2b271_images.jpg
10180,Men,Footwear,Flip Flops,Flip Flops,Yellow,Casual,United Colors of Benetton Men Speeder Yellow Flip Flops,10180.jpg,http://assets.myntassets.com/v1/images/style/properties/abf212122486259ba302c810103970e6_images.jpg
36442,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Spinn Men Dozer Black Shoes,36442.jpg,http://assets.myntassets.com/v1/images/style/properties/cd2866856f1acb4f49239ab4ea2689ef_images.jpg
5345,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Btwin Sport 5 Shoes,5345.jpg,http://assets.myntassets.com/v1/images/style/properties/92796112246863dfc584ecef49418a3b_images.jpg
57475,Men,Footwear,Sandal,Sandals,Black,Casual,ID Men Black Sandals,57475.jpg,http://assets.myntassets.com/v1/images/style/properties/ID-Men-Black-Sandals_249453ea3392792c05e511f9f5644ade_images.jpg
24187,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Converse Men All Star Black Shoes,24187.jpg,http://assets.myntassets.com/v1/images/style/properties/fa20b4db514b2caeb4e458fd8ac482db_images.jpg
13537,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Carlton London Men Casual Brown Casual Shoes,13537.jpg,http://assets.myntassets.com/v1/images/style/properties/685dba93fae4bdbde52dfb398e94955c_images.jpg
12885,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Air Max Turbulence White Sports Shoes,12885.jpg,http://assets.myntassets.com/v1/images/style/properties/49ddb7b67b306fd7212e8901412875d0_images.jpg
34749,Men,Footwear,Shoes,Casual Shoes,White,Casual,Puma Men White Benecio Shoes,34749.jpg,http://assets.myntassets.com/v1/images/style/properties/7eae52134ab7fe0ae400d54a01149f27_images.jpg
28316,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Red Tape Men Black Shoes,28316.jpg,http://assets.myntassets.com/v1/images/style/properties/057da5e60ea73990e70041ba83e98395_images.jpg
39264,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Red Chief Men Black Formal Shoes,39264.jpg,http://assets.myntassets.com/v1/images/style/properties/5b75650e8c1215edb927eb5c929a556f_images.jpg
13359,Men,Footwear,Shoes,Casual Shoes,Beige,Casual,Timberland Men Juniors Beige Casual Shoes,13359.jpg,http://assets.myntassets.com/v1/images/style/properties/c2be49db2edd27cb2b90b834d6531b47_images.jpg
11856,Men,Footwear,Flip Flops,Flip Flops,Red,Casual,Playboy Men Casual Red Slippers,11856.jpg,http://assets.myntassets.com/v1/images/style/properties/cc4f2b8a0e217f2a9d73b30d822445e4_images.jpg
22846,Men,Footwear,Shoes,Casual Shoes,Khaki,Casual,Woodland Men Khaki Casual Shoes,22846.jpg,http://assets.myntassets.com/v1/images/style/properties/c701bcfc8f04d62ed35016aee985d5f6_images.jpg
43871,Men,Footwear,Shoes,Casual Shoes,White,Casual,Puma Men White Driving Power Lo Shoes,43871.jpg,http://assets.myntassets.com/v1/images/style/properties/74a3feb75c7eaba01a38ed501de26ab1_images.jpg
2964,Men,Footwear,Shoes,Casual Shoes,White,Casual,Puma Men's Match Classic White & Green Shoe,2964.jpg,http://assets.myntassets.com/v1/images/style/properties/0ec80253c849cad29f12883f49dacb97_images.jpg
59051,Women,Footwear,Shoes,Flats,Black,Casual,Carlton London Women Black & Gold Toned Flats,59051.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Gladiator-Sandals_b8f695202ccc1889f65d57b4000a888f_images.jpg
2886,Women,Footwear,Shoes,Flats,Brown,Casual,Catwalk Women Leather Brown Flats,2886.jpg,http://assets.myntassets.com/v1/images/style/properties/94a9deea53125663d9bbe61cb38b84b4_images.jpg
54118,Women,Footwear,Shoes,Heels,Black,Casual,Rocia Women Black Flats,54118.jpg,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg
2872,Women,Footwear,Shoes,Heels,Brown,Casual,Catwalk Women Leather Flats,2872.jpg,http://assets.myntassets.com/v1/images/style/properties/4d90e05b9e99e203b3ce191439619bcb_images.jpg
8574,Women,Footwear,Sandal,Sandals,Pink,Casual,Crocs Dora Boots Pink Sandals,8574.jpg,http://assets.myntassets.com/v1/images/style/properties/0be6693dafb4261645b22c6e9e7e67f4_images.jpg
11518,Women,Footwear,Shoes,Heels,Grey,Casual,Catwalk Women Gun Metal Grey Heels,11518.jpg,http://assets.myntassets.com/v1/images/style/properties/cea14ca6ae7273963babfa80798aa61c_images.jpg
49839,Women,Footwear,Flip Flops,Flip Flops,Red,Casual,iPanema Women Red Flip Flops,49839.jpg,http://assets.myntassets.com/v1/images/style/properties/3101e6784596ba83c3fb728bcf5b6187_images.jpg
2618,Women,Footwear,Shoes,Flats,Silver,Casual,Carlton London Women Silver Wedge Sandal,2618.jpg,http://assets.myntassets.com/v1/images/style/properties/1133e704c0d02e19ac7b09685788aa40_images.jpg
47530,Women,Footwear,Shoes,Flats,Copper,Casual,Portia Women Copper-Toned & Brown Sandals,47530.jpg,http://assets.myntassets.com/v1/images/style/properties/daadf44edb9420bbd0d335702cf6e095_images.jpg
54127,Women,Footwear,Shoes,Heels,Black,Casual,Rocia Women Black Heels,54127.jpg,http://assets.myntassets.com/v1/images/style/properties/50c7dd932d347768b05766e5dd231355_images.jpg
4140,Women,Footwear,Shoes,Casual Shoes,Green,Casual,Skechers Women Green Shoe,4140.jpg,http://assets.myntassets.com/v1/images/style/properties/7de650b81e8fd8be54794b6f466f3b8e_images.jpg
53130,Women,Footwear,Shoes,Flats,Brown,Casual,Catwalk Women Brown Sandals,53130.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Brown-Sandals_c094f60d90c695681a6b79cf241777fc_images.jpg
46086,Women,Footwear,Shoes,Sports Shoes,Lavender,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,46086.jpg,http://assets.myntassets.com/v1/images/style/properties/97b4da7324d9f9b3a6f507333141faae_images.jpg
36137,Women,Footwear,Shoes,Sports Shoes,Pink,Sports,Nike Women Free Run Pink Sports Shoes,36137.jpg,http://assets.myntassets.com/v1/images/style/properties/5b0a6dd6aadd4d4ba230ff849b36481b_images.jpg
5630,Women,Footwear,Flip Flops,Flip Flops,Blue,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,5630.jpg,http://assets.myntassets.com/v1/images/style/properties/9234f2dacc377d713b7788f670f7bf9d_images.jpg
13042,Women,Footwear,Shoes,Flats,Brown,Casual,Inc 5 Women Brown Heels,13042.jpg,http://assets.myntassets.com/v1/images/style/properties/be1fc833328c2708141568e2476abe81_images.jpg
55657,Women,Footwear,Shoes,Heels,Gold,Casual,Catwalk Women Golden Wedges,55657.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Golden-Sandals_5fddd65067f3c7c0224439efc7a99ac8_images.jpg
34452,Women,Footwear,Shoes,Flats,Copper,Casual,Rocia Women Copper Sandals,34452.jpg,http://assets.myntassets.com/v1/images/style/properties/93455095a8c1bc951c7bd258b600dfa1_images.jpg
2627,Women,Footwear,Shoes,Flats,Silver,Casual,Carlton London Women Wedge Silver Sandal,2627.jpg,http://assets.myntassets.com/v1/images/style/properties/a2a3d03e64b5041ab052d5a6b10d282a_images.jpg
5402,Women,Footwear,Shoes,Sports Shoes,Purple,Sports,Kalenji Ekiden 200 Wn Purple 2011,5402.jpg,http://assets.myntassets.com/v1/images/style/properties/5dfa5ed32e290bbaeedd937ecdaa9a8b_images.jpg
44725,Women,Footwear,Flip Flops,Flip Flops,Orange,Casual,Lotto Women Coral Elegant Flip Flops,44725.jpg,http://assets.myntassets.com/v1/images/style/properties/839c627c80dba9ac4412db3f35a52bb7_images.jpg
14431,Women,Footwear,Shoes,Heels,Black,Casual,Enroute Women Casual Black Flats,14431.jpg,http://assets.myntassets.com/v1/images/style/properties/33fe789a39b0590d649cd052e53b80b6_images.jpg
43356,Women,Footwear,Shoes,Sports Shoes,Charcoal,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,43356.jpg,http://assets.myntassets.com/v1/images/style/properties/ec28a6e80636805d0bf993699b656c88_images.jpg
14409,Women,Footwear,Shoes,Heels,White,Casual,Enroute Women Casual White Heels,14409.jpg,http://assets.myntassets.com/v1/images/style/properties/749afc6258261f28bcd6b94c30f75cba_images.jpg
29583,Women,Footwear,Shoes,Flats,Silver,Casual,Puma Women Grace Silver Sandals,29583.jpg,http://assets.myntassets.com/v1/images/style/properties/f8bdfe085e37908f16bd5a9f16660748_images.jpg
19124,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,Lotto Women XL Kelly Pink Slippers,19124.jpg,http://assets.myntassets.com/v1/images/style/properties/cd1874ab726cad7a6439f3886af1bd35_images.jpg
33825,Women,Footwear,Shoes,Sports Shoes,Silver,Sports,Puma Women Kuris Silver & Grey Sports Shoes,33825.jpg,http://assets.myntassets.com/v1/images/style/properties/ab41fd1858b59cd914b435332ed2bffe_images.jpg
59056,Women,Footwear,Shoes,Casual Shoes,Blue,Casual,Carlton London Women Blue & Cream Shoes,59056.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Blue---Cream-Shoes_243d3b1aebc988e696a0ea409daff4bf_images.jpg
45409,Women,Footwear,Shoes,Flats,Black,Casual,Rocia Women Black & Brown Sandals,45409.jpg,http://assets.myntassets.com/v1/images/style/properties/54af17814bd8787468092abb74e7636a_images.jpg
10096,Women,Footwear,Shoes,Sports Shoes,Blue,Sports,Reebok Women Reeflex Run Blue Sports Shoes,10096.jpg,http://assets.myntassets.com/v1/images/style/properties/ab539228aaa6b834a99eef6cf339c057_images.jpg
34455,Women,Footwear,Shoes,Heels,Black,Formal,Rocia Women Black Shoes,34455.jpg,http://assets.myntassets.com/v1/images/style/properties/45f254c1992b0d9a55adf6c7c7f20ed8_images.jpg
20267,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Casual Black Heels,20267.jpg,http://assets.myntassets.com/v1/images/style/properties/dedbae54d5a67c52c6b08cb832f50622_images.jpg
44722,Women,Footwear,Flip Flops,Flip Flops,Orange,Casual,Lotto Women Red & Orange Disco Holic Flip Flops,44722.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-Blue---Red-Disco-Holic-Flip-Flops_0eabb4ca00b0b575b10fa37c8c8bd4a0_images.jpg
22702,Women,Footwear,Shoes,Casual Shoes,Beige,Casual,Nike Women Beige Dunk High Casual Shoes,22702.jpg,http://assets.myntassets.com/v1/images/style/properties/072446b47aeccf5ef6837c6ec38dee0c_images.jpg
13045,Women,Footwear,Shoes,Flats,Maroon,Casual,Inc 5 Women Casual Maroon Sandals,13045.jpg,http://assets.myntassets.com/v1/images/style/properties/32d7552ec969da21fa44144d0feacd1b_images.jpg
55650,Women,Footwear,Shoes,Heels,Multi,Casual,Catwalk Women Multi-coloured Heels,55650.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Multi-coloured-Heels_be86b9c7d80ce88c557298beaad57be2_images.jpg
24633,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,ADIDAS Women Polka Pink Flip Flops,24633.jpg,http://assets.myntassets.com/v1/images/style/properties/33924b87c12a1b72deb3c8297cf9a72d_images.jpg
53137,Women,Footwear,Shoes,Flats,Brown,Casual,Catwalk Women Brown Sandals,53137.jpg,http://assets.myntassets.com/v1/images/style/properties/8e313b831ecb312d445cb49176d23b8f_images.jpg
47537,Women,Footwear,Shoes,Flats,Brown,Casual,Portia Women Brown Flats,47537.jpg,http://assets.myntassets.com/v1/images/style/properties/850fe0b3abd042bd9af245d22f884528_images.jpg
54120,Women,Footwear,Shoes,Flats,Beige,Casual,Rocia Women Beige Flats,54120.jpg,http://assets.myntassets.com/v1/images/style/properties/24f753782c9608794f668bb11e121a37_images.jpg
4147,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women Glide White Grey Shoe,4147.jpg,http://assets.myntassets.com/v1/images/style/properties/bcb241296d93b8198038571a64f99b97_images.jpg
43956,Women,Footwear,Sandal,Sports Sandals,Purple,Casual,Puma Women Purple Techno Sandals,43956.jpg,http://assets.myntassets.com/v1/images/style/properties/ab1244dde780b3a3275ff5ace796ecf3_images.jpg
49808,Women,Footwear,Flip Flops,Flip Flops,Blue,Casual,iPanema Women Blue Flip Flops,49808.jpg,http://assets.myntassets.com/v1/images/style/properties/de79d341584312b09b3af7968b5146f4_images.jpg
22539,Women,Footwear,Shoes,Heels,Brown,Casual,Inc.5  Women Grey Flats,22539.jpg,http://assets.myntassets.com/v1/images/style/properties/Inc5-Women-Brown-Casual-Sandals_b942bed0e0fe8a1bdebfe77e8d6014db_images.jpg
2629,Women,Footwear,Shoes,Flats,Black,Casual,Carlton London Women Four Strapped Black Sandal,2629.jpg,http://assets.myntassets.com/v1/images/style/properties/3c1282e51eb6c43ff789db59376f9c02_images.jpg
54129,Women,Footwear,Shoes,Heels,Beige,Casual,Rocia Women Beige Flats,54129.jpg,http://assets.myntassets.com/v1/images/style/properties/9f2acc54981dd59cff1ff4be9f0cc91f_images.jpg
44189,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,iPanema Women Pink Flip Flops,44189.jpg,http://assets.myntassets.com/v1/images/style/properties/e3361edd25f563df9fbd726877dd413d_images.jpg
57303,Women,Footwear,Shoes,Heels,Brown,Casual,Rocia Women Brown Wedges,57303.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_3a40e00dee9152dc562fe36fca7553cc_images.jpg
11516,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Lifestyle Black Heels,11516.jpg,http://assets.myntassets.com/v1/images/style/properties/8dfd8801f1cdaa6b3a815f6f97f6dac7_images.jpg
49837,Women,Footwear,Flip Flops,Flip Flops,Blue,Casual,iPanema Women Blue Flip Flops,49837.jpg,http://assets.myntassets.com/v1/images/style/properties/7a1e785e8f20a59d8262680cfc1bc808_images.jpg
27074,Women,Footwear,Shoes,Flats,Blue,Casual,Catwalk Women Blue Casual Flats,27074.jpg,http://assets.myntassets.com/v1/images/style/properties/1dbabb93c7e0219a6ef095bb9317990b_images.jpg
2616,Women,Footwear,Shoes,Flats,Gold,Sports,Carlton London Women Gold Wedge Sandal,2616.jpg,http://assets.myntassets.com/v1/images/style/properties/9dc47ec74ce6e5a62d67cbcdbd89898d_images.jpg
35783,Women,Footwear,Shoes,Heels,Turquoise Blue,Casual,Enroute Women Turquoise Blue Flats,35783.jpg,http://assets.myntassets.com/v1/images/style/properties/4a41f184d3e88f812dc257f20d9e4846_images.jpg
22734,Women,Footwear,Shoes,Sports Shoes,Grey,Sports,Nike Women Grey Lunarglide +3 Sports Shoes,22734.jpg,http://assets.myntassets.com/v1/images/style/properties/a76c2bf247061dd389cf6ce4d8212dae_images.jpg
34651,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Fila Women Top Fuel Black Sports Shoes,34651.jpg,http://assets.myntassets.com/v1/images/style/properties/36a0eb09cbb983a3b0b1102e24e36391_images.jpg
46615,Women,Footwear,Shoes,Heels,Red,Casual,Catwalk Women Red Flats,46615.jpg,http://assets.myntassets.com/v1/images/style/properties/8c496e85f70eeb3c63e5a68fb1500f55_images.jpg
30695,Women,Footwear,Shoes,Flats,Bronze,Casual,Catwalk Women Bronze toned Sandals,30695.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Casual-Brown-Sandals_59455438ca287eef7a3bffc3ee185dae_images.jpg
43367,Women,Footwear,Shoes,Flats,Black,Casual,Reebok Women Black Casual Shoes,43367.jpg,http://assets.myntassets.com/v1/images/style/properties/a15c48c3e83270df6c47a1f3bc40481b_images.jpg
10292,Women,Footwear,Shoes,Heels,Brown,Casual,Clarks Women Brown Leather Heels,10292.jpg,http://assets.myntassets.com/v1/images/style/properties/Clarks-Women-Dolphin-Splash-Leather-Silver-Sandals_e55a6fa02cca3f6b6f3fa750619911d4_images.jpg
50784,Women,Footwear,Shoes,Heels,Cream,Casual,Clarks Women Cream Coloured Onslow Beat Leather Wedges,50784.jpg,http://assets.myntassets.com/v1/images/style/properties/Clarks-Women-Cream-Coloured-Onslow-Beat-Leather-Wedges_d54ef67b1f4c7d4098230de69bc07b16_images.jpg
2888,Women,Footwear,Shoes,Heels,Brown,Casual,Catwalk Women Wedding Heeled Bronze Heels,2888.jpg,http://assets.myntassets.com/v1/images/style/properties/099e8242ba7479b2eca56824293bbfb2_images.jpg
15526,Women,Footwear,Shoes,Heels,Brown,Casual,Rockport Women Jeanie Oneband Brown Flats,15526.jpg,http://assets.myntassets.com/v1/images/style/properties/206ca2bfdecb0cefc8785c43697feda1_images.jpg
54116,Women,Footwear,Shoes,Heels,Maroon,Casual,Rocia Women Maroon Sandals,54116.jpg,http://assets.myntassets.com/v1/images/style/properties/6cf3168e7917dac9509f4a01ab3ad86d_images.jpg
23878,Women,Footwear,Shoes,Casual Shoes,Green,Casual,Fila Women Sleeker Green Check Casual Shoes,23878.jpg,http://assets.myntassets.com/v1/images/style/properties/Fila-Women-Sleeker-Green-Check-Casual-Shoes_e76128696b560d502836137def0216a4_images.jpg
12703,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women Downshifter White Sports Shoes,12703.jpg,http://assets.myntassets.com/v1/images/style/properties/8134f87644fb5617381cc4657f69ab51_images.jpg
53757,Women,Footwear,Shoes,Sports Shoes,White,Sports,Puma Women Speeder Wns Ind White Sports Shoes,53757.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-White-Sports-Shoes_4b0310657932f48364fbe27ecbece28b_images.jpg
27080,Women,Footwear,Shoes,Heels,Silver,Casual,Catwalk Women Silver Flats,27080.jpg,http://assets.myntassets.com/v1/images/style/properties/e1fc1c55ab477c25864c495c536e30a8_images.jpg
45400,Women,Footwear,Shoes,Flats,Maroon,Casual,Rocia Women Maroon Sandals,45400.jpg,http://assets.myntassets.com/v1/images/style/properties/40fe64867f1f024c161b7f99ec89492f_images.jpg
53139,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Blue & White Sandals,53139.jpg,http://assets.myntassets.com/v1/images/style/properties/cb562c3a3872048ca5c6f54df98c815c_images.jpg
16995,Women,Footwear,Sandal,Sports Sandals,Black,Casual,Rocia Women Casual Black Sandal,16995.jpg,http://assets.myntassets.com/v1/images/style/properties/2e68ca2646690a4bf4ed092bf44cc6df_images.jpg
47539,Women,Footwear,Shoes,Flats,White,Casual,Portia Women White Flats,47539.jpg,http://assets.myntassets.com/v1/images/style/properties/efcdd282e627cfc454c18574a5c92bf0_images.jpg
56679,Women,Footwear,Shoes,Heels,Brown,Casual,Portia Women Brown Sandals,56679.jpg,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Brown-Sandals_9166ae19bcc8714cf5ee6d198b6b6ac0_images.jpg
4149,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women Free White Pink Shoe,4149.jpg,http://assets.myntassets.com/v1/images/style/properties/9eb4ad2705fa944b8ffcbee87922bafe_images.jpg
8542,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,Crocs Women Abf Single Flip Slippers,8542.jpg,http://assets.myntassets.com/v1/images/style/properties/09118611ddca6a40290b7edb969da97e_images.jpg
43951,Women,Footwear,Shoes,Heels,Bronze,Casual,Catwalk Women Bronze Heels,43951.jpg,http://assets.myntassets.com/v1/images/style/properties/5bcda26c4c324bcbca51b16ff6f377e5_images.jpg
14438,Women,Footwear,Shoes,Heels,Yellow,Casual,Enroute Women Casual Yellow Heels,14438.jpg,http://assets.myntassets.com/v1/images/style/properties/169f5d5f1c94f6ae8b51fe18e30cd86d_images.jpg
3505,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Women Adi Light White Fresh Shoe,3505.jpg,http://assets.myntassets.com/v1/images/style/properties/d0746f8615346b3fda0b4e178eee0f71_images.jpg
45407,Women,Footwear,Shoes,Flats,Brown,Casual,Rocia Women Brown Sandals,45407.jpg,http://assets.myntassets.com/v1/images/style/properties/5063cda2d8e629f4936f0a879f8b8d7b_images.jpg
4512,Women,Footwear,Shoes,Sports Shoes,Grey,Sports,Lotto Women Osaka Grey Violet Shoe,4512.jpg,http://assets.myntassets.com/v1/images/style/properties/ca70f3039d167c2b161e684a4ceb0b96_images.jpg
